ID,age,job,marital,education,default,balance,housing,loan,contact,Cibil_Score,day,month,duration,campaign,pdays,previous,poutcome,subscribed
22008,33,management,single,tertiary,no,0,no,no,cellular,629,20,aug,291,1,-1,0,unknown,no
5356,32,blue-collar,married,primary,no,410,yes,no,unknown,825,23,may,115,2,-1,0,unknown,no
38468,48,blue-collar,single,primary,no,244,yes,no,cellular,828,15,may,54,5,-1,0,unknown,no
27791,32,blue-collar,single,secondary,no,3662,no,no,telephone,672,28,jan,309,1,-1,0,unknown,no
16870,38,entrepreneur,married,primary,no,21,yes,no,cellular,802,25,jul,65,4,-1,0,unknown,no
22657,58,technician,married,tertiary,no,0,no,no,cellular,730,25,aug,540,4,-1,0,unknown,no
20270,59,retired,married,secondary,no,1980,no,no,cellular,861,11,aug,185,2,-1,0,unknown,no
31522,35,self-employed,married,tertiary,no,560,yes,no,cellular,808,2,apr,58,1,136,1,failure,no
20309,57,retired,married,secondary,no,13834,no,no,cellular,717,11,aug,107,1,-1,0,unknown,no
32138,31,blue-collar,married,secondary,no,1131,yes,yes,cellular,345,15,apr,126,1,148,6,failure,no
22302,47,blue-collar,married,primary,no,0,no,no,cellular,895,21,aug,494,4,-1,0,unknown,no
39512,28,management,married,secondary,no,466,yes,no,cellular,711,25,may,123,2,-1,0,unknown,no
32760,37,blue-collar,married,primary,no,3154,yes,no,cellular,689,17,apr,404,1,305,3,failure,yes
29530,32,blue-collar,married,secondary,no,320,yes,yes,cellular,613,3,feb,22,4,-1,0,unknown,no
18661,33,blue-collar,married,secondary,no,0,yes,yes,cellular,782,31,jul,16,43,-1,0,unknown,no
7381,38,technician,married,secondary,no,381,yes,no,unknown,737,29,may,126,2,-1,0,unknown,no
36050,47,blue-collar,married,secondary,no,2548,yes,no,cellular,814,11,may,577,1,368,1,other,no
26626,39,management,divorced,secondary,no,4314,yes,no,cellular,672,20,nov,141,4,-1,0,unknown,no
9921,42,management,single,tertiary,no,1206,no,no,unknown,667,9,jun,136,4,-1,0,unknown,no
39534,24,self-employed,single,unknown,no,1179,no,no,cellular,432,26,may,78,1,105,1,failure,no
20464,58,technician,married,secondary,no,1463,yes,no,cellular,684,12,aug,110,3,-1,0,unknown,no
17400,54,technician,married,secondary,no,1938,no,yes,cellular,459,28,jul,551,3,-1,0,unknown,yes
36558,42,entrepreneur,divorced,secondary,no,335,yes,no,cellular,626,12,may,580,1,-1,0,unknown,yes
25320,50,unemployed,married,secondary,no,525,yes,no,telephone,743,18,nov,177,2,-1,0,unknown,no
39540,55,management,married,tertiary,no,42,no,no,cellular,604,26,may,318,1,-1,0,unknown,no
10751,46,management,single,primary,no,538,no,no,unknown,603,17,jun,118,3,-1,0,unknown,no
39934,52,management,married,tertiary,no,0,no,no,cellular,832,2,jun,77,3,-1,0,unknown,no
18242,44,blue-collar,married,secondary,no,5414,no,no,cellular,660,30,jul,166,4,-1,0,unknown,no
7565,55,technician,divorced,tertiary,no,0,yes,no,unknown,467,30,may,234,1,-1,0,unknown,no
31717,38,services,single,secondary,no,167,yes,no,cellular,738,7,apr,255,2,-1,0,unknown,no
12248,36,unemployed,married,tertiary,no,4145,no,no,unknown,735,20,jun,988,4,-1,0,unknown,yes
12159,42,technician,divorced,tertiary,no,21,yes,no,unknown,676,20,jun,9,7,-1,0,unknown,no
22217,60,services,married,secondary,no,1446,no,no,cellular,606,21,aug,283,6,-1,0,unknown,no
4995,29,management,married,secondary,no,-559,yes,yes,unknown,703,21,may,485,1,-1,0,unknown,no
4372,57,technician,married,secondary,no,437,yes,no,unknown,782,19,may,44,4,-1,0,unknown,no
871,33,services,divorced,secondary,no,327,yes,no,unknown,783,7,may,109,1,-1,0,unknown,no
34785,44,entrepreneur,married,primary,no,650,yes,no,cellular,761,6,may,142,2,-1,0,unknown,no
25566,58,management,married,secondary,no,60,no,yes,cellular,602,19,nov,291,2,-1,0,unknown,no
28070,59,retired,married,secondary,no,4457,no,no,cellular,603,28,jan,127,2,-1,0,unknown,no
10425,38,management,divorced,tertiary,no,10638,no,no,unknown,703,12,jun,159,2,-1,0,unknown,no
12124,45,services,single,secondary,no,1515,no,no,unknown,473,20,jun,14,4,-1,0,unknown,no
44156,36,management,single,unknown,no,62,no,no,cellular,684,13,jul,311,1,91,2,success,yes
35669,45,management,married,secondary,no,458,yes,no,cellular,605,8,may,181,3,-1,0,unknown,no
36826,36,blue-collar,married,secondary,no,129,yes,no,cellular,603,12,may,183,4,-1,0,unknown,no
34114,31,management,single,tertiary,no,1619,no,no,cellular,723,30,apr,327,2,-1,0,unknown,yes
4155,40,technician,married,tertiary,no,296,no,no,unknown,872,19,may,198,1,-1,0,unknown,no
45208,71,retired,divorced,primary,no,1729,no,no,cellular,615,17,nov,456,2,-1,0,unknown,yes
25081,35,services,single,secondary,no,0,no,no,cellular,649,18,nov,339,1,-1,0,unknown,no
31405,48,admin.,divorced,secondary,no,0,yes,yes,cellular,797,26,mar,94,1,-1,0,unknown,no
13852,37,blue-collar,married,secondary,no,563,yes,no,telephone,766,10,jul,27,1,-1,0,unknown,no
28486,33,services,single,tertiary,no,-452,no,no,cellular,703,29,jan,692,2,-1,0,unknown,yes
5272,37,blue-collar,married,primary,no,3517,yes,no,unknown,746,23,may,445,1,-1,0,unknown,no
32731,29,management,married,tertiary,no,760,no,yes,cellular,601,17,apr,82,2,-1,0,unknown,no
18130,53,management,single,tertiary,no,0,no,no,cellular,710,30,jul,595,1,-1,0,unknown,no
26571,36,blue-collar,married,secondary,no,7449,yes,no,cellular,753,20,nov,187,2,-1,0,unknown,no
41834,26,admin.,single,secondary,no,766,no,no,cellular,613,15,oct,457,2,-1,0,unknown,yes
10979,39,self-employed,married,secondary,no,1317,no,no,unknown,821,17,jun,42,4,-1,0,unknown,no
43318,32,management,single,tertiary,no,1619,no,no,cellular,587,17,mar,184,1,321,2,success,no
19420,38,technician,married,tertiary,no,180,no,no,cellular,317,6,aug,258,7,-1,0,unknown,no
21387,48,technician,married,secondary,no,14148,yes,no,cellular,857,18,aug,85,2,-1,0,unknown,no
6376,52,retired,divorced,secondary,no,246,yes,no,unknown,432,27,may,181,1,-1,0,unknown,no
29801,40,self-employed,single,unknown,no,109,yes,no,cellular,685,4,feb,258,1,-1,0,unknown,no
43015,27,admin.,single,secondary,no,255,no,no,cellular,666,12,feb,123,1,182,4,success,no
13906,58,retired,divorced,primary,no,11,no,yes,cellular,807,10,jul,161,5,-1,0,unknown,no
5217,39,services,married,primary,no,1601,yes,no,unknown,812,23,may,201,2,-1,0,unknown,no
30152,37,technician,married,secondary,no,277,yes,no,cellular,502,4,feb,244,2,-1,0,unknown,no
14276,34,technician,married,secondary,no,800,yes,no,cellular,793,14,jul,103,3,-1,0,unknown,no
43016,29,technician,single,secondary,no,113,no,no,cellular,846,12,feb,328,2,183,4,success,yes
24490,45,technician,married,secondary,no,2020,yes,no,cellular,816,17,nov,62,1,131,1,failure,no
35954,45,management,divorced,tertiary,no,2237,yes,no,cellular,620,8,may,128,3,322,2,failure,no
7190,44,services,married,secondary,no,744,yes,no,unknown,309,29,may,574,1,-1,0,unknown,no
6212,50,management,married,secondary,no,-44,yes,no,unknown,840,27,may,45,1,-1,0,unknown,no
24665,31,blue-collar,married,secondary,no,1354,yes,yes,cellular,656,17,nov,222,2,-1,0,unknown,no
33001,35,management,single,tertiary,no,1045,yes,no,cellular,805,17,apr,204,5,-1,0,unknown,no
28837,29,unemployed,married,secondary,no,596,no,no,cellular,534,30,jan,510,2,-1,0,unknown,no
45085,29,blue-collar,single,tertiary,no,455,no,no,cellular,863,22,oct,542,4,148,3,success,yes
4579,34,blue-collar,single,primary,no,709,yes,no,unknown,605,20,may,106,1,-1,0,unknown,no
23602,32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,694,28,aug,27,10,-1,0,unknown,no
17045,28,services,married,secondary,no,633,no,yes,cellular,585,25,jul,95,1,-1,0,unknown,no
33236,30,management,single,tertiary,no,63,yes,no,cellular,697,20,apr,260,1,320,1,other,no
27998,53,management,married,tertiary,no,0,no,no,cellular,845,28,jan,1745,2,-1,0,unknown,no
16169,37,admin.,married,secondary,no,1396,yes,no,cellular,372,22,jul,199,2,-1,0,unknown,no
24576,50,admin.,divorced,secondary,no,202,no,yes,cellular,896,17,nov,148,1,-1,0,unknown,no
28223,34,management,married,tertiary,no,498,yes,no,cellular,765,29,jan,84,1,251,2,failure,no
13972,45,retired,married,primary,no,-24,no,no,cellular,574,10,jul,164,5,-1,0,unknown,no
11698,60,housemaid,divorced,tertiary,no,662,no,no,unknown,432,20,jun,241,4,-1,0,unknown,no
34287,30,management,single,tertiary,no,11278,no,no,cellular,606,4,may,256,3,-1,0,unknown,no
26168,41,blue-collar,single,secondary,no,495,yes,no,cellular,628,20,nov,379,2,-1,0,unknown,no
40884,37,admin.,married,secondary,no,3420,no,no,telephone,386,12,aug,92,1,-1,0,unknown,no
36861,39,technician,married,unknown,no,0,yes,no,cellular,383,12,may,106,3,-1,0,unknown,no
17138,60,retired,married,secondary,no,90,yes,no,cellular,453,25,jul,41,3,-1,0,unknown,no
23342,41,technician,married,secondary,no,417,no,no,cellular,791,27,aug,77,3,-1,0,unknown,no
5001,32,management,single,tertiary,no,728,yes,no,unknown,817,21,may,125,1,-1,0,unknown,no
11182,39,entrepreneur,married,tertiary,no,2310,yes,yes,unknown,860,18,jun,104,1,-1,0,unknown,no
42825,72,retired,single,tertiary,no,1285,no,no,telephone,797,1,feb,280,2,91,7,failure,no
7327,40,blue-collar,married,secondary,no,0,yes,yes,unknown,679,29,may,245,3,-1,0,unknown,no
41647,25,student,single,tertiary,no,5,no,no,cellular,661,29,sep,138,1,-1,0,unknown,no
8941,34,blue-collar,married,unknown,no,553,yes,no,unknown,724,4,jun,729,2,-1,0,unknown,no
11593,44,entrepreneur,married,secondary,no,168,no,no,unknown,851,19,jun,167,2,-1,0,unknown,no
9049,60,housemaid,married,tertiary,no,443,no,no,unknown,663,5,jun,60,1,-1,0,unknown,no
8413,29,technician,married,primary,no,1761,yes,no,unknown,900,3,jun,186,1,-1,0,unknown,no
18048,36,management,married,tertiary,no,96,no,no,cellular,805,30,jul,729,4,-1,0,unknown,yes
4449,32,services,married,secondary,no,364,yes,no,unknown,726,20,may,466,1,-1,0,unknown,no
44308,61,retired,married,secondary,no,1058,no,no,cellular,544,27,jul,218,2,91,3,success,yes
30973,51,management,married,tertiary,no,285,no,no,cellular,528,9,feb,278,2,-1,0,unknown,no
26490,30,admin.,single,secondary,no,10735,no,no,cellular,604,20,nov,63,1,-1,0,unknown,no
42818,45,management,single,tertiary,no,4831,no,no,cellular,744,29,jan,479,11,-1,0,unknown,yes
11395,54,technician,married,secondary,no,415,yes,no,unknown,626,19,jun,34,31,-1,0,unknown,no
19136,59,retired,married,secondary,no,1035,yes,yes,cellular,850,5,aug,223,1,-1,0,unknown,no
9938,57,housemaid,married,primary,no,3570,no,no,unknown,415,9,jun,233,2,-1,0,unknown,no
1950,30,admin.,single,tertiary,no,-396,yes,no,unknown,718,9,may,89,2,-1,0,unknown,no
22962,46,technician,married,secondary,no,1596,yes,no,cellular,847,26,aug,106,7,-1,0,unknown,no
5960,31,management,divorced,tertiary,no,1145,yes,no,unknown,355,26,may,1272,4,-1,0,unknown,yes
20607,34,management,married,tertiary,no,496,no,no,cellular,829,12,aug,105,6,-1,0,unknown,no
14076,47,admin.,divorced,secondary,no,1139,yes,no,cellular,883,11,jul,106,2,-1,0,unknown,no
39349,31,blue-collar,single,secondary,no,1124,yes,no,cellular,647,18,may,82,4,-1,0,unknown,no
41171,42,management,married,tertiary,no,976,no,no,cellular,818,19,aug,164,1,-1,0,unknown,yes
21689,39,technician,single,secondary,no,1,no,no,cellular,634,19,aug,111,2,-1,0,unknown,no
40767,71,retired,married,primary,no,10394,no,no,telephone,741,10,aug,411,1,-1,0,unknown,no
3755,35,services,married,secondary,no,1053,yes,no,unknown,647,16,may,25,1,-1,0,unknown,no
29751,43,unemployed,single,primary,no,264,no,no,cellular,712,4,feb,224,2,-1,0,unknown,no
5930,46,blue-collar,married,secondary,no,494,yes,no,unknown,329,26,may,724,1,-1,0,unknown,no
38649,57,retired,married,secondary,yes,32,yes,no,cellular,752,15,may,476,3,-1,0,unknown,no
22976,31,entrepreneur,married,tertiary,no,-231,yes,no,cellular,661,26,aug,221,2,-1,0,unknown,no
36430,44,blue-collar,single,secondary,no,184,yes,no,cellular,376,11,may,196,2,-1,0,unknown,no
40335,30,management,single,tertiary,no,8535,no,no,cellular,600,18,jun,393,2,-1,0,unknown,yes
6081,50,technician,single,secondary,no,-463,yes,no,unknown,772,27,may,269,3,-1,0,unknown,no
32543,47,blue-collar,married,secondary,no,1536,yes,no,cellular,872,17,apr,41,1,301,4,other,no
1124,43,technician,married,primary,no,117,yes,no,unknown,669,7,may,84,2,-1,0,unknown,no
4589,38,unemployed,married,secondary,no,205,yes,no,unknown,826,20,may,359,2,-1,0,unknown,no
9042,45,management,married,secondary,no,0,no,no,unknown,798,5,jun,65,2,-1,0,unknown,no
11336,32,management,married,tertiary,no,607,yes,no,unknown,782,18,jun,1060,5,-1,0,unknown,yes
2814,29,admin.,single,secondary,no,993,no,no,unknown,792,14,may,105,1,-1,0,unknown,no
17504,47,management,single,tertiary,no,216,yes,no,cellular,844,29,jul,193,10,-1,0,unknown,no
33745,33,admin.,married,tertiary,no,882,no,no,cellular,900,22,apr,104,1,183,4,failure,yes
15489,25,management,married,tertiary,no,51,yes,no,cellular,708,18,jul,127,4,-1,0,unknown,no
14483,36,blue-collar,married,secondary,no,-128,no,yes,telephone,816,14,jul,821,3,-1,0,unknown,no
10999,38,blue-collar,married,primary,no,265,no,no,unknown,881,17,jun,854,3,-1,0,unknown,no
17536,33,technician,married,tertiary,no,-482,yes,no,cellular,826,29,jul,90,3,-1,0,unknown,no
8492,32,management,single,tertiary,no,974,yes,no,unknown,642,3,jun,228,1,-1,0,unknown,no
14034,32,self-employed,married,secondary,no,514,yes,no,cellular,540,11,jul,812,1,-1,0,unknown,yes
28555,29,management,married,tertiary,no,1366,yes,no,cellular,604,29,jan,90,2,245,3,failure,no
17506,34,blue-collar,married,secondary,no,156,yes,no,cellular,576,29,jul,393,3,-1,0,unknown,no
30893,50,housemaid,married,primary,no,3690,no,no,cellular,794,9,feb,13,6,-1,0,unknown,no
13071,34,self-employed,married,tertiary,no,191,no,no,cellular,830,8,jul,59,1,-1,0,unknown,no
13819,38,blue-collar,single,primary,no,1351,no,no,cellular,869,10,jul,96,1,-1,0,unknown,no
13428,49,admin.,married,secondary,no,167,no,yes,cellular,836,9,jul,51,1,-1,0,unknown,no
27438,51,management,married,tertiary,no,4,yes,no,cellular,657,21,nov,58,2,-1,0,unknown,no
17740,45,unknown,married,unknown,no,4413,no,no,telephone,684,29,jul,77,35,-1,0,unknown,no
4309,49,entrepreneur,married,tertiary,no,320,yes,yes,unknown,664,19,may,243,6,-1,0,unknown,no
5515,33,blue-collar,married,secondary,no,463,yes,no,unknown,896,23,may,76,4,-1,0,unknown,no
28473,60,technician,divorced,secondary,no,615,yes,no,cellular,820,29,jan,130,1,-1,0,unknown,no
2213,56,admin.,married,secondary,no,2087,yes,no,unknown,691,12,may,146,1,-1,0,unknown,no
1514,37,services,married,secondary,no,22,yes,yes,unknown,730,8,may,160,1,-1,0,unknown,no
31778,37,admin.,single,secondary,no,810,yes,no,cellular,308,8,apr,376,1,295,1,failure,no
40032,25,blue-collar,single,secondary,no,389,no,no,cellular,445,3,jun,837,1,-1,0,unknown,yes
16793,57,management,married,tertiary,no,224,yes,no,cellular,597,24,jul,180,4,-1,0,unknown,no
6393,37,blue-collar,married,secondary,no,0,no,no,unknown,728,27,may,33,6,-1,0,unknown,no
30663,40,management,married,secondary,no,6695,yes,no,cellular,794,6,feb,297,1,252,1,failure,no
12889,28,blue-collar,married,primary,no,-196,no,no,cellular,749,7,jul,209,1,-1,0,unknown,no
30994,32,blue-collar,single,tertiary,no,358,no,no,cellular,343,9,feb,103,3,-1,0,unknown,no
33807,52,admin.,married,secondary,no,722,no,no,cellular,646,24,apr,60,3,-1,0,unknown,no
17542,40,management,married,tertiary,no,-495,no,yes,cellular,398,29,jul,303,2,-1,0,unknown,no
4909,33,technician,married,secondary,no,1630,yes,no,unknown,827,21,may,111,1,-1,0,unknown,no
39401,39,management,single,tertiary,no,0,yes,no,cellular,601,22,may,271,1,93,3,success,yes
9542,38,self-employed,divorced,secondary,no,0,no,no,unknown,747,6,jun,261,2,-1,0,unknown,no
43757,37,management,married,tertiary,no,3236,no,no,cellular,658,20,may,291,2,202,5,other,yes
21539,32,management,married,tertiary,no,0,no,no,cellular,540,19,aug,198,6,-1,0,unknown,no
16016,37,services,married,secondary,no,0,yes,no,cellular,684,22,jul,272,1,-1,0,unknown,no
29116,31,services,married,secondary,no,442,yes,no,cellular,743,2,feb,69,1,270,2,failure,no
8029,35,admin.,married,secondary,no,-488,yes,no,unknown,841,2,jun,97,4,-1,0,unknown,no
5681,33,admin.,married,secondary,no,105,yes,no,unknown,607,26,may,122,4,-1,0,unknown,no
24336,52,services,married,tertiary,no,3094,yes,no,cellular,694,17,nov,96,1,-1,0,unknown,no
31442,47,management,married,tertiary,no,3663,no,no,cellular,629,30,mar,364,3,-1,0,unknown,yes
29935,41,self-employed,single,tertiary,no,-94,yes,no,cellular,642,4,feb,1164,1,203,1,failure,yes
9513,49,housemaid,divorced,unknown,no,2754,no,no,unknown,875,6,jun,18,2,-1,0,unknown,no
5828,43,admin.,married,primary,no,314,yes,yes,unknown,522,26,may,134,1,-1,0,unknown,no
845,37,services,single,secondary,no,-196,yes,no,unknown,695,7,may,207,1,-1,0,unknown,no
8612,41,blue-collar,divorced,primary,no,2195,yes,no,unknown,707,3,jun,211,5,-1,0,unknown,no
38470,33,blue-collar,married,secondary,no,1,yes,no,cellular,610,15,may,67,4,178,3,failure,no
23160,52,blue-collar,married,primary,no,359,no,no,telephone,804,26,aug,361,14,-1,0,unknown,no
32953,57,housemaid,married,tertiary,no,2326,no,no,cellular,708,17,apr,378,1,-1,0,unknown,yes
19943,31,technician,married,secondary,no,535,no,no,cellular,856,8,aug,81,2,-1,0,unknown,no
18161,40,self-employed,single,tertiary,no,819,no,no,cellular,711,30,jul,100,3,-1,0,unknown,no
14785,34,blue-collar,single,secondary,no,855,yes,no,cellular,807,16,jul,578,1,-1,0,unknown,yes
43362,47,management,single,tertiary,no,334,yes,no,cellular,739,26,mar,360,1,326,8,failure,yes
41488,18,student,single,unknown,no,108,no,no,cellular,897,8,sep,169,1,-1,0,unknown,yes
38033,31,management,married,tertiary,no,1750,yes,no,telephone,834,14,may,90,3,-1,0,unknown,no
11535,55,management,married,unknown,no,179,no,no,unknown,876,19,jun,97,1,-1,0,unknown,no
19525,40,technician,divorced,secondary,no,0,no,no,cellular,730,7,aug,674,2,-1,0,unknown,yes
36329,47,technician,married,secondary,no,1571,yes,no,cellular,807,11,may,261,1,369,2,failure,no
25677,40,student,married,secondary,no,260,no,no,cellular,633,19,nov,52,1,152,6,failure,no
38985,23,blue-collar,single,secondary,no,4211,yes,no,cellular,686,18,may,434,1,-1,0,unknown,no
13567,33,entrepreneur,married,tertiary,no,127,no,yes,cellular,884,9,jul,279,1,-1,0,unknown,no
32069,77,retired,divorced,tertiary,no,4659,no,no,cellular,851,14,apr,161,1,-1,0,unknown,yes
16141,35,admin.,single,secondary,no,507,yes,no,cellular,797,22,jul,560,2,-1,0,unknown,yes
26692,37,self-employed,single,secondary,no,4894,no,no,cellular,761,20,nov,240,1,-1,0,unknown,no
38491,41,blue-collar,divorced,secondary,no,2540,yes,no,cellular,664,15,may,82,2,366,1,failure,no
8353,31,technician,single,secondary,no,674,yes,yes,unknown,324,3,jun,150,3,-1,0,unknown,no
19916,57,admin.,married,secondary,no,3242,no,no,cellular,838,8,aug,521,4,-1,0,unknown,no
28126,31,management,single,tertiary,no,86,no,no,cellular,831,29,jan,100,1,170,4,failure,no
41486,22,student,single,unknown,no,2281,no,no,cellular,701,8,sep,221,1,-1,0,unknown,no
7533,37,blue-collar,married,primary,no,949,yes,no,unknown,784,30,may,149,1,-1,0,unknown,no
17604,39,management,single,tertiary,no,1234,no,no,telephone,671,29,jul,64,4,-1,0,unknown,no
21720,32,technician,married,secondary,no,0,no,no,cellular,841,19,aug,87,1,-1,0,unknown,no
41174,32,management,married,tertiary,no,1270,no,no,cellular,839,19,aug,232,3,-1,0,unknown,yes
